StudioTestName	ParticipantName	[Gender]Value	RecordingName	RecordingDate	RecordingDuration	MediaName	RecordingTimestamp	LocalTimeStamp	StudioEvent	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	PupilLeft	PupilRight	ValidityLeft	ValidityRight	X
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440		129640	00:55.1		258		Fixation	616			7776	1371	513	1326	548	1348	530	3.62	3.5	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440		129657	00:55.1		259		Fixation	100			7777	1337	484	1295	568	1316	526	3.58	3.45	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440		129674	00:55.2		259		Fixation	100			7778	1337	530	1326	504	1331	517	3.67	3.51	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440		129690	00:55.2		259		Fixation	100			7779	1114	515	1133	503	1123	509	3.71	3.47	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440		129707	00:55.2		259		Fixation	100			7780	1066	541	1098	580	1082	560	3.67	3.58	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	129711	00:55.2	MovieStart	259		Fixation	100	1219	521												
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	129723	00:55.2		259		Fixation	100	1219	521	7781	1062	511	1058	498	1060	504	3.71	3.48	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	129740	00:55.2		259		Fixation	100	1219	521	7782									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	129757	00:55.2				Unclassified	200			7783									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	129773	00:55.3				Unclassified	200			7784									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	129790	00:55.3				Unclassified	200			7785									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	129807	00:55.3				Unclassified	200			7786									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	129823	00:55.3				Unclassified	200			7787									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	129840	00:55.3				Unclassified	200			7788									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	129857	00:55.3				Unclassified	200			7789									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	129873	00:55.4				Unclassified	200			7790									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	129890	00:55.4				Unclassified	200			7791									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	129907	00:55.4				Unclassified	200			7792									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	129923	00:55.4				Unclassified	200			7793									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	129940	00:55.4				Unclassified	200			7794	1054	545	1069	450	1061	497	3.84	3.63	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	129957	00:55.4		260		Fixation	133	1293	556	7795									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	129973	00:55.5		260		Fixation	133	1293	556	7796									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	129990	00:55.5		260		Fixation	133	1293	556	7797									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130007	00:55.5		260		Fixation	133	1293	556	7798									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130023	00:55.5		260		Fixation	133	1293	556	7799	1280	569	1307	562	1293	565	3.82	3.86	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130040	00:55.5		260		Fixation	133	1293	556	7800	1358	596	1411	604	1384	600	3.82	3.93	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130057	00:55.5		260		Fixation	133	1293	556	7801	1377	533	1414	580	1395	556	3.84	3.68	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130073	00:55.6		260		Fixation	133	1293	556	7802									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130090	00:55.6				Unclassified	433			7803									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130107	00:55.6				Unclassified	433			7804									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130123	00:55.6				Unclassified	433			7805									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130140	00:55.6				Unclassified	433			7806									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130157	00:55.6				Unclassified	433			7807									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130173	00:55.7				Unclassified	433			7808									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130190	00:55.7				Unclassified	433			7809									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130206	00:55.7				Unclassified	433			7810									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130223	00:55.7				Unclassified	433			7811									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130240	00:55.7				Unclassified	433			7812									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130256	00:55.7				Unclassified	433			7813									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130273	00:55.8				Unclassified	433			7814									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130290	00:55.8				Unclassified	433			7815									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130306	00:55.8				Unclassified	433			7816									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130323	00:55.8				Unclassified	433			7817									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130340	00:55.8				Unclassified	433			7818									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130356	00:55.8				Unclassified	433			7819									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130373	00:55.9				Unclassified	433			7820									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130390	00:55.9				Unclassified	433			7821									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130406	00:55.9				Unclassified	433			7822									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130423	00:55.9				Unclassified	433			7823									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130440	00:55.9				Unclassified	433			7824									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130456	00:55.9				Unclassified	433			7825									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130473	00:56.0				Unclassified	433			7826									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130490	00:56.0				Unclassified	433			7827									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130506	00:56.0				Unclassified	433			7828	567	534	560	590	563	562	3.51	3.42	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130523	00:56.0		261		Fixation	67	564	562	7829									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130540	00:56.0		261		Fixation	67	564	562	7830									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130556	00:56.0		261		Fixation	67	564	562	7831	560	540	553	545	556	542	3.49	3.45	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130573	00:56.1		261		Fixation	67	564	562	7832									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130589	00:56.1				Unclassified	133			7833									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130606	00:56.1				Unclassified	133			7834									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130623	00:56.1				Unclassified	133			7835									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130639	00:56.1				Unclassified	133			7836									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130656	00:56.1				Unclassified	133			7837									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130673	00:56.2				Unclassified	133			7838									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130689	00:56.2				Unclassified	133			7839									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130706	00:56.2				Unclassified	133			7840	629	590	548	553	588	571	3.65	3.41	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130723	00:56.2		262		Fixation	217	408	537	7841	530	574	587	583	558	578	3.55	3.39	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130739	00:56.2		262		Fixation	217	408	537	7842	587	519			587	519	3.68		0	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130756	00:56.2		262		Fixation	217	408	537	7843	448	536			448	536	3.68		0	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130773	00:56.3		262		Fixation	217	408	537	7844	369	540	365	520	367	530	3.48	3.24	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130789	00:56.3		262		Fixation	217	408	537	7845									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130806	00:56.3		262		Fixation	217	408	537	7846									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130823	00:56.3		262		Fixation	217	408	537	7847									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130839	00:56.3		262		Fixation	217	408	537	7848									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130856	00:56.3		262		Fixation	217	408	537	7849									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130873	00:56.4		262		Fixation	217	408	537	7850									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130889	00:56.4		262		Fixation	217	408	537	7851	327	544			327	544	3.64		0	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130906	00:56.4		262		Fixation	217	408	537	7852	340	524	397	554	368	539	3.56	3.45	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130923	00:56.4		262		Fixation	217	408	537	7853									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130939	00:56.4				Unclassified	500			7854									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130956	00:56.4				Unclassified	500			7855									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130973	00:56.5				Unclassified	500			7856									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	130989	00:56.5				Unclassified	500			7857									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131006	00:56.5				Unclassified	500			7858									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131022	00:56.5				Unclassified	500			7859									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131039	00:56.5				Unclassified	500			7860									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131056	00:56.5				Unclassified	500			7861									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131072	00:56.6				Unclassified	500			7862									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131089	00:56.6				Unclassified	500			7863									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131106	00:56.6				Unclassified	500			7864									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131122	00:56.6				Unclassified	500			7865									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131139	00:56.6				Unclassified	500			7866									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131156	00:56.6				Unclassified	500			7867									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131172	00:56.7				Unclassified	500			7868									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131189	00:56.7				Unclassified	500			7869									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131206	00:56.7				Unclassified	500			7870									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131222	00:56.7				Unclassified	500			7871									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131239	00:56.7				Unclassified	500			7872									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131256	00:56.7				Unclassified	500			7873									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131272	00:56.8				Unclassified	500			7874									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131289	00:56.8				Unclassified	500			7875									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131306	00:56.8				Unclassified	500			7876									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131322	00:56.8				Unclassified	500			7877									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131339	00:56.8				Unclassified	500			7878									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131356	00:56.8				Unclassified	500			7879									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131372	00:56.9				Unclassified	500			7880									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131389	00:56.9				Unclassified	500			7881									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131406	00:56.9				Unclassified	500			7882									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131422	00:56.9				Unclassified	500			7883	623	573	668	564	645	568	3.65	3.35	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131439	00:56.9		263		Fixation	366	626	565	7884	630	571	624	565	627	568	3.66	3.57	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131456	00:56.9		263		Fixation	366	626	565	7885	593	556	633	545	613	550	3.6	3.47	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131472	00:57.0		263		Fixation	366	626	565	7886	639	560	639	553	639	556	3.72	3.51	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131489	00:57.0		263		Fixation	366	626	565	7887	641	552	623	561	632	556	3.63	3.6	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131505	00:57.0		263		Fixation	366	626	565	7888	647	568	602	597	624	582	3.66	3.61	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131522	00:57.0		263		Fixation	366	626	565	7889	616	539	605	543	610	541	3.66	3.49	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131539	00:57.0		263		Fixation	366	626	565	7890	617	601	624	543	620	572	3.71	3.57	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131555	00:57.0		263		Fixation	366	626	565	7891	630	594	590	550	610	572	3.65	3.61	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131572	00:57.1		263		Fixation	366	626	565	7892	607	583	662	547	634	565	3.68	3.5	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131589	00:57.1		263		Fixation	366	626	565	7893	631	591	633	555	632	573	3.72	3.5	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131605	00:57.1		263		Fixation	366	626	565	7894	646	563	652	551	649	557	3.72	3.51	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131622	00:57.1		263		Fixation	366	626	565	7895	606	606	607	584	606	595	3.75	3.64	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131639	00:57.1		263		Fixation	366	626	565	7896	618	568	656	538	637	553	3.7	3.58	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131655	00:57.1		263		Fixation	366	626	565	7897	598	572	607	568	602	570	3.73	3.57	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131672	00:57.2		263		Fixation	366	626	565	7898	618	547	631	566	624	556	3.74	3.61	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131689	00:57.2		263		Fixation	366	626	565	7899	641	566	639	535	640	550	3.69	3.57	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131705	00:57.2		263		Fixation	366	626	565	7900	604	563	640	537	622	550	3.68	3.52	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131722	00:57.2		263		Fixation	366	626	565	7901	628	543	639	536	633	539	3.68	3.55	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131739	00:57.2		263		Fixation	366	626	565	7902	622	581	660	569	641	575	3.74	3.56	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131755	00:57.2		263		Fixation	366	626	565	7903	554	590	593	614	573	602	3.79	3.61	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131772	00:57.3		263		Fixation	366	626	565	7904	557	577	602	555	579	566	3.77	3.54	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131789	00:57.3		263		Fixation	366	626	565	7905									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131805	00:57.3				Unclassified	150			7906									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131822	00:57.3				Unclassified	150			7907									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131839	00:57.3				Unclassified	150			7908									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131855	00:57.3				Unclassified	150			7909									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131872	00:57.4				Unclassified	150			7910									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131889	00:57.4				Unclassified	150			7911									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131905	00:57.4				Unclassified	150			7912									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131922	00:57.4				Unclassified	150			7913									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131938	00:57.4				Unclassified	150			7914	621	609	577	586	599	597	3.94	3.54	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131955	00:57.4		264		Fixation	17	599	597	7915									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131972	00:57.5				Unclassified	167			7916									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The cow is so wet.avi	131988	00:57.5				Unclassified	167			7917									4	4	
